@RELATION emotion
@ATTRIBUTE term	string
@ATTRIBUTE noun {true,false}
@ATTRIBUTE verb {true,false}
@ATTRIBUTE adjective {true,false}
@ATTRIBUTE adverb {true,false}
@ATTRIBUTE title-word {true,false}
@ATTRIBUTE repeat-word {true,false}
@ATTRIBUTE lastline {true,false}
@ATTRIBUTE  negation{true,false}
@ATTRIBUTE simile {true,false}
@ATTRIBUTE metaphore {true,false}
@ATTRIBUTE concept string 
@ATTRIBUTE class 	{anger,hate,joy,sad,love,courage,surprise,fear,peace}
@DATA
thorpe,true,false,false,false,false,false,false,false,false,false,BE,sad
language,true,false,false,false,false,false,false,false,false,false,BE,sad
bengal,true,false,false,false,false,false,false,false,false,false,BE,sad
garden,true,false,false,false,false,false,false,false,false,false,BE,sad
plot,true,false,false,false,false,false,false,false,false,false,BE,sad
nightingale,true,false,false,false,true,false,false,false,false,false,BE,sad
rock,true,false,false,false,false,false,false,true,false,false,BE,sad
flower,true,false,false,false,false,false,false,false,false,false,BE,sad
stem,true,false,false,false,false,false,false,false,false,false,BE,sad
today,true,false,false,false,false,false,false,false,false,false,BE,sad
bud,true,false,false,false,false,false,false,false,false,false,BE,sad
sleep,true,false,false,false,false,false,false,false,false,false,BE,sad
slumber,true,false,false,false,false,false,false,false,false,false,BE,sad
wind,true,false,false,false,false,false,false,false,false,false,BE,sad
blow,true,false,false,false,false,false,false,false,false,false,BE,sad
branche,true,false,false,false,false,false,false,false,false,false,BE,sad
bow,true,false,false,false,false,false,false,false,false,false,BE,sad
day,true,false,false,false,false,false,false,false,false,false,BE,sad
night,true,false,false,false,true,false,false,false,false,false,BE,sad
breeze,true,false,false,false,false,false,false,false,false,false,BE,sad
melodie,true,false,false,false,false,false,false,false,false,false,BE,sad
honey,true,false,false,false,false,false,false,false,false,false,BE,sad
bee,true,false,false,false,false,false,false,false,false,false,BE,sad
dismay,true,false,false,false,false,false,false,false,false,false,BE,sad
flower,true,false,false,false,false,false,false,false,false,false,BE,sad
sunder,true,false,false,false,false,false,false,false,false,false,BE,sad
sleep,true,false,false,false,false,false,false,false,false,false,BE,sad
power,true,false,false,false,false,false,false,false,false,false,BE,sad
blossom,true,false,false,false,false,false,false,false,false,false,BE,sad
morning,true,false,false,false,false,false,false,false,false,false,BE,sad
cheek,true,false,false,false,false,false,false,false,false,false,BE,sad
red,true,false,false,false,false,false,false,false,false,false,BE,sad
slumber,true,false,false,false,false,false,false,false,false,false,BE,sad
stay,true,false,false,false,false,false,false,false,false,false,BE,sad
springtime,true,false,false,false,false,false,false,false,false,false,BE,sad
wake,true,false,false,false,false,false,false,false,false,false,BE,sad
bud,true,false,false,false,false,false,false,false,false,false,BE,sad
side,true,false,false,false,false,false,false,false,false,false,BE,sad
flowering,true,false,false,false,false,false,false,false,false,false,BE,sad
flood,true,false,false,false,false,false,true,false,false,false,BE,sad
flowering,true,false,false,false,false,false,false,false,false,false,BE,sad
bud,true,false,false,false,false,false,false,false,false,false,BE,sad
parting,true,false,false,false,false,false,false,false,false,false,BE,sad
lip,true,false,false,false,false,false,false,false,false,false,BE,sad
laughter,true,false,false,false,false,false,false,false,false,false,BE,sad
burst,true,false,false,false,false,false,false,false,false,false,BE,sad
cheek,true,false,false,false,false,false,false,false,false,false,BE,sad
display,true,false,false,false,false,false,false,false,false,false,BE,sad
poet,true,false,false,false,false,false,false,false,false,false,BE,sad
scent,true,false,false,false,false,false,false,false,false,false,BE,sad
shore,true,false,false,false,false,false,false,false,false,false,BE,sad
flower,true,false,false,false,false,false,false,false,false,false,BE,sad
breast,true,false,false,false,false,false,false,false,false,false,BE,sad
lie,true,false,false,false,false,false,true,false,false,false,BE,sad
flood,true,false,false,false,false,false,true,false,false,false,BE,sad
eye,true,false,false,false,false,false,true,false,false,false,BE,sad
song,true,false,false,false,true,false,false,false,false,false,BE,love
dawn,true,false,false,false,true,false,false,false,false,false,BE,love
nazrul,true,false,false,false,false,false,false,false,false,false,BE,love
islam,true,false,false,false,false,false,false,false,false,false,BE,love
english,true,false,false,false,false,false,false,false,false,false,BE,love
version,true,false,false,false,false,false,false,false,false,false,BE,love
kamal,true,false,false,false,false,false,false,false,false,false,BE,love
language,true,false,false,false,false,false,false,false,false,false,BE,love
bengal,true,false,false,false,false,false,false,false,false,false,BE,love
door,true,false,false,false,false,false,false,false,false,false,BE,love
wake,true,false,false,false,false,true,false,false,false,false,BE,love
khukumon,true,false,false,false,false,true,false,false,false,false,BE,love
jasmine,true,false,false,false,false,false,false,false,false,false,BE,love
flower,true,false,false,false,false,false,false,false,false,false,BE,love
vine,true,false,false,false,false,false,false,false,false,false,BE,love
wake,true,false,false,false,false,true,false,false,false,false,BE,love
khukumon,true,false,false,false,false,true,false,false,false,false,BE,love
uncle,true,false,false,false,false,false,false,false,false,false,BE,love
sun,true,false,false,false,false,false,false,false,false,false,BE,love
shirt,true,false,false,false,false,false,false,false,false,false,BE,love
gatekeeper,true,false,false,false,false,false,false,false,false,false,BE,love
song,true,false,false,false,true,false,false,false,false,false,BE,love
bird,true,false,false,false,false,false,false,false,false,false,BE,love
nest,true,false,false,false,false,false,false,false,false,false,BE,love
fly,true,false,false,false,false,false,false,false,false,false,BE,love
sky,true,false,false,false,false,false,false,false,false,false,BE,love
morning,true,false,false,false,false,false,false,false,false,false,BE,love
air,true,false,false,false,false,false,false,false,false,false,BE,love
bulbul,true,false,false,false,false,false,false,false,false,false,BE,love
bird,true,false,false,false,false,false,false,false,false,false,BE,love
flower,true,false,false,false,false,false,false,false,false,false,BE,love
flower,true,false,false,false,false,false,false,false,false,false,BE,love
time,true,false,false,false,false,true,false,false,false,false,BE,love
time,true,false,false,false,false,true,false,false,false,false,BE,love
khukumon,true,false,false,false,false,true,false,false,false,false,BE,love
eye,true,false,false,false,false,false,false,false,false,false,BE,love
rudder,true,false,false,false,false,false,false,false,false,false,BE,love
sail,true,false,false,false,false,false,false,false,false,false,BE,love
boat,true,false,false,false,false,false,false,false,false,false,BE,love
journey,true,false,false,false,false,false,false,false,false,false,BE,love
time,true,false,false,false,false,true,false,false,false,false,BE,love
time,true,false,false,false,false,true,false,false,false,false,BE,love
khukumon,true,false,false,false,false,true,false,false,false,false,BE,love
eye,true,false,false,false,false,false,false,false,false,false,BE,love
brother,true,false,false,false,false,false,false,false,false,false,BE,love
moon,true,false,false,false,false,false,false,false,false,false,BE,love
teep,true,false,false,false,false,false,false,false,false,false,BE,love
boy,true,false,false,false,false,false,false,false,false,false,BE,love
girl,true,false,false,false,false,false,false,false,false,false,BE,love
night,true,false,false,false,false,false,false,false,false,false,BE,love
wash,true,false,false,false,false,false,false,false,false,false,BE,love
wake,true,false,false,false,false,true,false,false,false,false,BE,love
khukumon,true,false,false,false,false,true,false,false,false,false,BE,love
hymn,true,false,false,false,false,false,false,false,false,false,BE,love
blessing,true,false,false,false,false,false,true,false,false,false,BE,love
god,true,false,false,false,false,false,false,false,false,false,BE,love
syama,true,false,false,false,true,true,false,false,false,false,BE,sad
wake,true,false,false,false,true,true,false,false,false,false,BE,sad
cremation,true,false,false,false,true,true,false,false,false,false,BE,sad
ground,true,false,false,false,true,true,false,false,false,false,BE,sad
nazrul,true,false,false,false,false,false,false,false,false,false,BE,sad
islam,true,false,false,false,false,false,false,false,false,false,BE,sad
english,true,false,false,false,false,false,false,false,false,false,BE,sad
version,true,false,false,false,false,false,false,false,false,false,BE,sad
rachel,true,false,false,false,false,false,false,false,false,false,BE,sad
mcdermott,true,false,false,false,false,false,false,false,false,false,BE,sad
language,true,false,false,false,false,false,false,false,false,false,BE,sad
bengal,true,false,false,false,false,false,false,false,false,false,BE,sad
syama,true,false,false,false,true,true,false,false,false,false,BE,sad
wake,true,false,false,false,true,true,false,false,false,false,BE,sad
cremation,true,false,false,false,true,true,false,false,false,false,BE,sad
ground,true,false,false,false,true,true,false,false,false,false,BE,sad
child,true,false,false,false,false,false,false,false,false,false,BE,sad
hour,true,false,false,false,false,false,false,false,false,false,BE,sad
lap,true,false,false,false,false,false,false,false,false,false,BE,sad
mother,true,false,false,false,false,false,false,false,false,false,BE,sad
pyre,true,false,false,false,false,false,false,false,false,false,BE,sad
fire,true,false,false,false,false,false,false,false,false,false,BE,sad
sari,true,false,false,false,false,false,false,false,false,false,BE,sad
love,true,false,false,false,false,false,false,false,false,false,BE,sad
hold,true,false,false,false,false,false,false,false,false,false,BE,sad
lap,true,false,false,false,false,false,false,false,false,false,BE,sad
left,true,false,false,false,false,false,false,false,false,false,BE,sad
kailasa,true,false,false,false,false,false,false,false,false,false,BE,sad
joy,true,false,false,false,false,false,false,false,false,false,BE,sad
blessing,true,false,false,false,false,false,false,false,false,false,BE,sad
fearlessness,true,false,false,false,false,false,false,false,false,false,BE,sad
hand,true,false,false,false,false,false,false,false,false,false,BE,sad
cremation,true,false,false,false,true,true,false,false,false,false,BE,sad
ground,true,false,false,false,true,true,false,false,false,false,BE,sad
