,index,Poem,label
137,517,"My Papa

Three years ago my papa died, 
I remember all the tears I cried.
I remember the times of basketball, 
Eating ice cream, cookies, and all.
He went through so much pain, 
I don’t think I could do the same.
Staying alive through the years, 
Never letting me see his tears.
I was writing him lots of letters, 
Hoping it would make him better.
Although it made me sad, 
When he went to a better place it made me glad.
Every time he gave me a hug,
He made me feel snug as a rug.
He died before my sister was born, 
It is very hard not to mourn.
I remember how we use to talk, 
Making me laugh when my mom he mocked.
I talk to him everyday, 
Never running out of things to say.
I look up in the sky, 
Remembering of when I didn’t want to say goodbye.
Forever I know we will never part, 
Because he is always in my heart.


",0.0
138,124,"
Chain Of Pearls 

Mother, I shall weave a chain of pearls for thy neck 
with my tears of sorrow. 

The stars have wrought their anklets of light to deck thy feet, 
but mine will hang upon thy breast. 

Wealth and fame come from thee 
and it is for thee to give or to withhold them. 
But this my sorrow is absolutely mine own, 
and when I bring it to thee as my offering 
thou rewardest me with thy grace.",0.0
139,404,"Surprise! Surprise!

I dreamt death came the other night
And heaven's gate swung wide;
With kindly grace an angel came
To usher me inside.

Yet there to my astonishment
Stood folks I'd known on earth,
Some I had judged as quite unfit
Or of but little worth.

Indignant words rose to my lips
But never were set free;
For every face showed stunned surprise
NO ONE expected me! 
",5.0
140,440,"Fear Itself Is Undefined
I lay on my bed soaking my pillow with my tears,
I try to remember exactly what it is that I fear.
Is it the passing of time or the love that I lack?
Is it the mistakes that I've made or the fact that I can't bring the past back?
What is it that I'm afraid of? 
Why am I so scared?
Is it the people I've hurt or the people that have hurt me?
Am I afraid of everything that I cant seem to see?
Is it the love of a friend, or the loss of my family?
Is it the possibility that my life can end in a tragedy? 
What is it that I fear most? 
What do my eyes say I'm scared of? 
Is it the sun that sets but won't seem to rise?
Is it the hope that I have that always seems to die?
Is it the trust of a person that I cannot begin to grasp?
Is it all the memories of my horrid past?
Is it me? 
Can it possibly be that the thing I fear most is the thing I can't be? 
The things that I try to understand? 
The me that I try to be with when I'm feeling sad? 
The person I'm expected to be? Is that what I fear? . . . 
I think the thing I fear most . . .is me",4.0
141,518,"Different As Black And White

I dont understand
why cant you see
just what your yelling is doing to me
open your eyes
take a look
you used to read me like a book
but times have changed as they tend
to do
and my life is turning into a zoo
tears fall hard
my head starts to pound
and all at once my heart hits the
ground
I dont know what i did to make you
think i cant do anything right
for lately it seems our hearts and
our dreams are as different as black
and white


",0.0
142,419,"I Needed You

When I was sad and depressed,
I needed you to be cheer me up.
Instead I drank till I was numb enough not to feel anything.

When everyone was attacking me and putting me down, making me feel so low,
I needed you to be the one to defend me and be on my side
Instead I endured all the cruel words and criticism the world threw at me.

When I lost all my friends and had no one,
I needed you to be that only friend I had left, 
Instead I experience what the word ""friendless"" really meant.

When I was scared and frightened,
I needed you to be my security blanket.
Instead I had to live in fear.

When I was angry and full of rage,
I needed you to calm me down,
Instead I kept it all bottled up inside.

When I felt so lonely and needed someone to care,
I needed you to hold me tight and never let me go.
Instead I grew up alone with no one to turn to.

When I was hurt and in pain,
I needed you to come running with you healing ways.
Instead I remained scarred and bruised.

When I would inflict self-torture, wanting to die,
I needed you to stop me and tell me how important I was.
Instead I hid my scars and became oblivious to everyone.

When I would cry myself to sleep at night,
I needed you to wipe the tears away.
Instead I held my pillow tight while never ending tears streamed down my face.

When my world was crashing down on me,
I needed you to be the one I ran to.
Instead I locked myself in my room in complete despair.

When I felt unloved,
I needed you to tell me how much you loved me.
Instead I learned the words ""I love you"" are meaningless.


",3.0
143,95,"Love and war
two thousand years ago
our word for love
was the same.

women and men
wrote their songs of love
the intimacies of inside

and they spoke of how
love was tireless
love was a fantasy feast
love was no disease
love was no evil goddess
love was a harshness, in the parting
love was
             ‘the thing that made a girl’s bangles
             slip loose when her lord went away
             grow tight when her lord returned’
love was (they sang)
             ‘bigger than the earth
             higher than the sky
             unfathomable than the waters.’
love was.

no names were named.
you did not know
             who he was
             or who she was
             or when it was
             or where it was
only
love was.

and there were
the poems of war,
the war poetry
poems on the outside

(and perhaps
because the bards
wore lotuses of gold)

there are
the poems
where the names were named
where the kings were praised
where a bard addressed another
where the guide sang to the patron
where the poet sang to the courtesan
where mothers spoke of tigers in their wombs
where the kingdom was
             ‘an unfailing harvest of
             victorious wars’
where the old women
             ‘threatened to slash their breasts
             if their sons died in battle with backs
             turned in fright’
where the end spoke of
             ‘the blood glowing
             in the red center of the battlefield
             like the sky before nightfall’

and because it has an end
war was a history.

love never has an end.
love was. and will be.


",2.0
144,225,"The Last Bargain 


""Come and hire me,"" I cried, while in the morning I was walking on the stone-paved road. 
Sword in hand, the King came in his chariot. 
He held my hand and said, ""I will hire you with my power."" 
But his power counted for nought, and he went away in his chariot. 

In the heat of the midday the houses stood with shut doors. 
I wandered along the crooked lane. 
An old man came out with his bag of gold. 
He pondered and said, ""I will hire you with my money."" 
He weighed his coins one by one, but I turned away. 

It was evening. The garden hedge was all aflower. 
The fair maid came out and said, ""I will hire you with a smile."" 
Her smile paled and melted into tears, and she went back alone into the dark. 

The sun glistened on the sand, and the sea waves broke waywardly. 
A child sat playing with shells. 
He raised his head and seemed to know me, and said, ""I hire you with nothing."" 
From thenceforward that bargain struck in child's play made me a free man.
",2.0
145,412,"Surprise, Surprise

One moment can tell a story for years, 
Passed down with twists and turns... 
But no matter how many distortions are made, 
it is the original that is truly yours. 

'Twas the first day of school, 
such an interesting day, 
I walked the halls nervously
A lack of words to say. 

Turning a corner, 
I look up and around:
A teacher asks a boy for his name, 
I myself shocked by the sound:

The name has been spoken 
and time seems to stop; 
I look up at the boy in confusion
and feel my jaw drop. 

No way! Is it really him?
You? He? That guy?
The one I thought lost
now returned, how? why? 

Was he not gone for such a period
that I'd thought his return unseen:
Now this even is so abrupt! 
It happened so quickly...
",5.0
146,315,"Blood red,

Shing evily,

Silently laughing at my pain.

He enjoys it,

No...He loves it, The pain he makes others feel.

He does not speak,

But I know when I feel his eyes piercing mine, 

He is laughing inside.

I shiver in fear,

When his eyes, 

Come near.

It is true im scared,

Of his eyes and him, 

His eyes tell the things he does not.

His eyes, 

Blood red, 

Tourment me.",4.0
